id,author,title,series,series_num,isbn,cover_id,ol_key
699,"Hamilton, Laurell K.",Obsidian Butterfly,Anita Blake,9,9780441007813,7116971,/works/OL461926W
700,"Hamilton, Laurell K.",Skin Trade,Anita Blake,17,9780425227725,7114550,/works/OL461914W
701,"Harper, Karen",Dark Harvest,,,9780739444474,11614754,/works/OL24821065W
702,"Harper, Karen",Deep Down,,,9781615230280,12483083,/works/OL26451046W
703,"Harper, Karen",Deep in the Alaskan Woods,,,9781094098906,10701844,/works/OL24146511W
704,"Harper, Karen",Down River,,,9780263897586,10556092,/works/OL21486144W
705,"Harper, Karen",Hurricane,,,9780739470978,14477267,/works/OL31897994W
706,"Harris, Charlaine",Dead Until Dark,Sookie Stackhouse,1,9780575117020,10692798,/works/OL82374W
707,"Harris, Charlaine",Living Dead In Dallas,Sookie Stackhouse,2,9780441018246,6988539,/works/OL82360W
708,"Harris, Charlaine",Club Dead,Sookie Stackhouse,3,9780441019113,6753471,/works/OL82366W
709,"Harris, Charlaine",Dead To The World,Sookie Stackhouse,4,9780441018284,8010346,/works/OL82357W
710,"Harris, Charlaine",Dead As A Doornail,Sookie Stackhouse,5,9780575091054,10177424,/works/OL82353W
711,"Harris, Charlaine",Definitely Dead,Sookie Stackhouse,6,9780441014002,284349,/works/OL82382W
712,"Harris, Charlaine",All Together Dead,Sookie Stackhouse,7,9780575087866,,/works/OL35690932W
713,"Harris, Charlaine",From Dead To Worse,Sookie Stackhouse,8,9780575083967,10172880,/works/OL82368W
714,"Harris, Charlaine",Dead and Gone,Sookie Stackhouse,9,9781407238692,10111232,/works/OL82356W
715,"Harris, Charlaine",Dead in the Family,Sookie Stackhouse,10,9780441018642,6962107,/works/OL14924965W
716,"Harris, Charlaine",Dead Reckoning,Sookie Stackhouse,11,9781410435088,15201899,/works/OL15670556W
717,"Harris, Charlaine",Deadlocked,,,9781937007447,8945722,/works/OL16471641W
718,"Harris, Charlaine",Dead Ever After,Sookie Stackhouse,13,9780425256398,8064050,/works/OL16802623W
719,"Harris, Charlaine",After Dead,Sookie Stackhouse,,9780425269510,8673362,/works/OL19870269W
720,"Harris, Thomas",Cari Mora,,,9781785152191,10650879,/works/OL20151465W
721,"Harris, Thomas",Hannibal,,3,9780440224679,12002913,/works/OL23478W
722,"Harris, Thomas",Hannibal Rising,,4,9780385339414,12002898,/works/OL138395W
723,"Harris, Thomas",Red Dragon,,1,9780440206156,9330546,/works/OL23480W
724,"Harris, Thomas","Silence of the Lambs, The",,2,9782724253269,12002974,/works/OL23481W
725,"Hiaasen, Carl",Basket Case,,,9780333908044,13259378,/works/OL463574W
726,"Hiaasen, Carl",Double Whammy,,,9780446695664,288642,/works/OL463537W
727,"Hiaasen, Carl",Lucky You,,,9780333690703,11674192,/works/OL463538W
728,"Hiaasen, Carl",Sick Puppy,,,9780679454458,13259377,/works/OL463543W
729,"Hiaasen, Carl",Stormy Weather,,,9780446603423,9534816,/works/OL463577W
730,"Hoag, Tami",The 9th Girl,,,9781409109723,11584066,/works/OL21487998W
731,"Hoag, Tami",Ashes to Ashes,,,9780553589177,6793492,/works/OL134449W
732,"Hoag, Tami",Cold Cold Heart,,,9781410467706,11605890,/works/OL20002960W
733,"Hoag, Tami",Cry Wolf,,,9780553561609,6621709,/works/OL134451W
734,"Hoag, Tami",Dark Paradise,,,9780553561616,6485231,/works/OL134447W
735,"Hoag, Tami",Deeper than the Dead,,,9780525951308,6639001,/works/OL134427W
736,"Hoag, Tami",Down the Darkest Road,,,9781409136330,10139635,/works/OL16168469W
737,"Hoag, Tami",Dust to Dust,,,9780752814315,10396127,/works/OL134452W
738,"Hoag, Tami",Night Sins,,,9780553564518,10349136,/works/OL134453W
739,"Hoag, Tami",Secrets to the Grave,,,9780525951926,6666539,/works/OL15437543W
740,"Hoag, Tami",Still Waters,,,9780786263578,1471819,/works/OL134450W
741,"Hooper, Kay",Once A Theif,,,9780553585117,14816292,/works/OL504616W
742,"Hooper, Kay",Stealing Shadows,Bishop,1,9780752844329,10809648,/works/OL504584W
743,"Hooper, Kay",Hiding in the Shadows,,2,9780553576924,372669,/works/OL504624W
744,"Hooper, Kay",Out of the Shadows,Bishop,3,9780752844343,10632291,/works/OL504618W
745,"Hooper, Kay",Touching Evil,Bishop,4,9780553583441,373157,/works/OL504621W
746,"Hooper, Kay",Whisper of Evil,Bishop,5,9780553583465,6575486,/works/OL504590W
747,"Hooper, Kay",Sense of Evil,,6,9780553583472,6295421,/works/OL504626W
748,"Hooper, Kay",Hunting Fear,Bishop,7,9780553803167,374123,/works/OL504563W
749,"Hooper, Kay",Chill of Fear,Bishop,8,9780375435164,227452,/works/OL504634W
750,"Hooper, Kay",Blood Dreams,Bishop,10,9780553589252,8020335,/works/OL504594W
751,"Hooper, Kay",Blood Sins,Bishop,11,9780553804850,10493661,/works/OL504595W
752,"Hooper, Kay",Blood Ties,Bishop,12,9780553804867,6744349,/works/OL14958621W
753,"Hooper, Kay",Wait For Dark,Bishop,17,9781683241591,8567713,/works/OL19652534W
754,"Hooper, Kay","First Prophet, The",Bishop Files,1,9780515152883,7609244,/works/OL17453512W
755,"Howard, Linda",All the Queen's Men,,,9780671568849,6978594,/works/OL491805W
756,"Howard, Linda",Blood Born,,,9780345520777,6387831,/works/OL15165334W
757,"Howard, Linda",Cover of Night,,,9780345486516,212230,/works/OL491818W
758,"Howard, Linda",Cry no More,,,9780345453419,210648,/works/OL491806W
759,"Howard, Linda",Death angel,,,9780345486547,10669830,/works/OL491788W
760,"Howard, Linda",Drop Dead Gorgeous,,,9780345486585,10312016,/works/OL491817W
761,"Howard, Linda",Dying to Please,,,9781587242434,4291000,/works/OL491709W
762,"Howard, Linda",Heart of Fire,,,9780671728595,4650016,/works/OL491790W
763,"Howard, Linda",Kill and Tell,,,9780671568832,7120298,/works/OL491808W
764,"Howard, Linda",Killing Time,,,9780345453457,210652,/works/OL491819W
765,"Howard, Linda",Kiss Me While I Sleep,,,9780345453433,210650,/works/OL491813W
766,"Howard, Linda",Mr Perfect,,,9780743467346,8335239,/works/OL491809W
767,"Howard, Linda",Now You See Her,,,9780786217274,10411461,/works/OL491815W
768,"Howard, Linda",Open Season,,,9780671027582,6547726,/works/OL491802W
769,"Howard, Linda",Shadow Woman,,,9780345506931,7925941,/works/OL17653104W
770,"Howard, Linda",Shattered,,,9780373779130,,/works/OL21801681W
771,"Howard, Linda",Strangers in the Night,,,9781587242236,1957336,/works/OL491803W
772,"Howard, Linda",To Die For,,,9780786275076,1472804,/works/OL491804W
773,"Howard, Linda",Veil of Night,,,9780345506894,6964758,/works/OL15587505W
774,"Isles, Greg",24 Hours,,,9781568959313,1911043,/works/OL26479W
775,"Isles, Greg","Bone Tree, The",,,9780062370051,10441277,/works/OL19995244W
776,"Isles, Greg",Cemetery Road,,,9780008270124,,/works/OL21341410W
777,"Isles, Greg",Dead Sleep,,,9780451206527,6484192,/works/OL26478W
778,"Isles, Greg","Death Factory, The",,,9780007569601,8997483,/works/OL20334065W
779,"Isles, Greg","Devils Puchbowl, The",,,9781410410580,11027412,/works/OL26469W
780,"Isles, Greg","Footprints of God, The",,,9780743454148,7095951,/works/OL26470W
781,"Isles, Greg",Mississippi Blood,,,9780062311160,11551727,/works/OL21311856W
782,"Isles, Greg",Natchez Burning,,,9780062311092,10422467,/works/OL21423629W
783,"Isles, Greg","Quiet Game, The",,,9780525937937,361799,/works/OL26473W
784,"Isles, Greg",Sleep No More,,,9780340822715,11406654,/works/OL20918453W
785,"Isles, Greg",Third Degree,,,9781416524540,5158865,/works/OL26482W
786,"Isles, Greg",True Evil,,,9780786292424,6720266,/works/OL15833719W
787,"Isles, Greg",Turning Angel,,,9781597221603,877566,/works/OL26474W
789,"Jackson, Lisa",Aftraid,,,9781638082668,12709881,/works/OL26863930W
790,"Jackson, Lisa",After She's Gone,,,9781628998542,13101317,/works/OL22322627W
791,"Jackson, Lisa",Almost Dead,,,9781473661073,12382351,/works/OL5683214W
792,"Jackson, Lisa",Chosen to Die,,,9780340997987,11355856,/works/OL5683217W
793,"Jackson, Lisa",Close to Home,,,9781444793307,10126124,/works/OL19982036W
795,"Jackson, Lisa",Deep Freeze,,,9780340938133,10747173,/works/OL5683338W
796,"Jackson, Lisa",Envious,,,9781799766995,9486656,/works/OL20740226W
797,"Jackson, Lisa",Expecting To Die,,,9781496705006,14464630,/works/OL20041032W
798,"Jackson, Lisa",Fatal Burn,,,9780340938140,10374745,/works/OL5683318W
799,"Jackson, Lisa",Final Scream,New Orleans,1,9781420144192,11141284,/works/OL24514009W
800,"Jackson, Lisa",If She Only Knew,,,9781473605671,10316610,/works/OL5683340W
801,"Jackson, Lisa",Last Girl Standing,,,9781491532362,10528270,/works/OL21663632W
802,"Jackson, Lisa",Left For Dead,,,9781488055638,,/works/OL21861282W
803,"Jackson, Lisa","Liar, Liar",,,9781491531747,10394265,/works/OL21693266W
804,"Jackson, Lisa","Night Before, The",,,9780739433508,11337289,/works/OL5683277W
805,"Jackson, Lisa",Ominous,,,9781496711205,14502859,/works/OL20051022W
806,"Jackson, Lisa",One Last Breath,,,9781683248408,9226380,/works/OL20584954W
808,"Jackson, Lisa",Paranoid,,,9781529311082,14750824,/works/OL21199658W
809,"Jackson, Lisa",Ready to Die,,,9781611738254,12807760,/works/OL16806340W
810,"Jackson, Lisa",Running Scared,,,9781420101829,6453699,/works/OL15262792W
811,"Jackson, Lisa",See How She Dies,,,9781496708267,14516359,/works/OL5683331W
812,"Jackson, Lisa",Shadow of Doubt,,,9780369700469,,/works/OL26576729W
813,"Jackson, Lisa",Stormy Night,,,9780373774890,8005445,/works/OL17727814W
815,"Jackson, Lisa",Unspoken,,,9781444780284,10965725,/works/OL5683334W
816,"Jackson, Lisa",Whispers,,,9781587245572,1957504,/works/OL5683335W
817,"Jackson, Lisa",You Don't Want To Know,,,9781611735635,10666522,/works/OL16700153W
818,"Jackson, Lisa",You Betrayed Me,,,9781529304312,14749143,/works/OL21658732W
819,"Jackson, Lisa",You Will Pay,,,9781617734663,9252136,/works/OL19716830W
820,"Jackson, Lisa",Beach Season,,,9780758265630,7933567,/works/OL17660576W
821,"Jackson, Lisa",Wicked Game,,1,9781602854147,10370672,/works/OL5683306W
822,"Jackson, Lisa",Wicked Lies,,2,9781611296860,8332090,/works/OL15654525W
823,"Jackson, Lisa",Something Wicked,,3,9781420153279,12439601,/works/OL24558528W
824,"Jackson, Lisa",Wicked Ways,,4,9781617734151,12492108,/works/OL17714814W
827,"Jackson, Lisa",Hot Blooded,New Orleans,1,9781444713541,11646651,/works/OL15831165W
828,"Jackson, Lisa",Cold Blooded,New Orleans,2,9781444713589,10288315,/works/OL5683315W
829,"Jackson, Lisa",Shiver,New Orleans,3,9780340938171,10806348,/works/OL5683349W
830,"Jackson, Lisa",Absolute Fear,New Orleans,4,9780758211828,7106822,/works/OL5683210W
831,"Jackson, Lisa",Lost Souls,New Orleans,5,9780758211835,6882439,/works/OL5683346W
832,"Jackson, Lisa",Malice,New Orleans,6,9781602854581,11959279,/works/OL5683324W
833,"Jackson, Lisa",Never Die Alone,New Orleans,8,9781629535838,10581380,/works/OL20828734W
834,"Jance, J.A.","A List, The",,,9781501151019,8798479,/works/OL20153496W
835,"Jance, J.A.",Betrayal of Trust,,,9781611298420,14859236,/works/OL15414666W
836,"Jance, J.A.",Birds Of Prey,,,9780060185626,11832838,/works/OL13639W
837,"Jance, J.A.",Breach of Duty,,,9780062088161,8321221,/works/OL13640W
838,"Jance, J.A.",Clawback,,,9781501110726,7434570,/works/OL17356548W
839,"Jance, J.A.",Credible Threat,,,9781982131098,10120734,/works/OL20818733W
840,"Jance, J.A.",Cruel Intent,,,9781410408211,8034884,/works/OL13641W
841,"Jance, J.A.",Damage Control,,,9780007290932,11006843,/works/OL13642W
842,"Jance, J.A.",Dance Of The Bones,,,9780062297662,8165033,/works/OL17861524W
843,"Jance, J.A.",Day of the Dead,,,9780688138233,431272,/works/OL13657W
844,"Jance, J.A.",Deadly Stakes,,,9781410455680,8027764,/works/OL17746758W
845,"Jance, J.A.",Dead To Rights,,,9780380724321,6624292,/works/OL13643W
846,"Jance, J.A.",Dead Wrong,,,9780060540906,8060874,/works/OL274694W
847,"Jance, J.A.",Desert Heat,,,9780380765454,11617735,/works/OL13658W
848,"Jance, J.A.",Devil's Claw,,,9781568951409,4530974,/works/OL13659W
849,"Jance, J.A.",Dismissed With Prejudice,,,9780380755479,235654,/works/OL13660W
850,"Jance, J.A.",Downfall,,,9780062297716,13049248,/works/OL20032905W
851,"Jance, J.A.",Duel to the Death,,,9781501150982,9828839,/works/OL19730216W
852,"Jance, J.A.",Edge of Evil,,,9780739462263,8011373,/works/OL13644W
853,"Jance, J.A.",Failure to Appear,,,9780380758395,12579205,/works/OL13645W
854,"Jance, J.A.",Fatal Error,,,9781410434227,7372255,/works/OL15587506W
855,"Jance, J.A.",Field of Bones,,,9780062657572,8797643,/works/OL19748937W
856,"Jance, J.A.",Fire and Ice,,,9781615232147,10361069,/works/OL14932646W
857,"Jance, J.A.",Hand of Evil,,,9781410403216,2762483,/works/OL13670W
858,"Jance, J.A.",Injustice for All,,,9780380896417,237538,/works/OL274699W
859,"Jance, J.A.",Kiss of the Bees,,,9780380805990,236949,/works/OL13649W
860,"Jance, J.A.",Left for Dead,,,9781451628586,15135602,/works/OL16003101W
861,"Jance, J.A.",Minor in Possession,,,9780380755462,6979342,/works/OL274719W
862,"Jance, J.A.",Missing and Endangered,,,9780062853462,10582529,/works/OL21877349W
863,"Jance, J.A.","More Perfect Union, A",,,9780380754137,235644,/works/OL274722W
864,"Jance, J.A.",Moving Target,,,9781410466372,11682986,/works/OL19704982W
865,"Jance, J.A.",Name Withheld,,,9780380718429,6980387,/works/OL13652W
866,"Jance, J.A.","Old Blue Line, The",,,9780062366924,8346279,/works/OL18185389W
867,"Jance, J.A.",Partner In Crime,,,9780007148363,10628635,/works/OL13653W
868,"Jance, J.A.",Payment in Kind,,,9780380758364,235682,/works/OL274720W
869,"Jance, J.A.",Proof of Life,,,9780062694355,13756682,/works/OL19711751W
870,"Jance, J.A.",Rattlesnake Crossing,,,9780061998966,7967341,/works/OL13654W
871,"Jance, J.A.",Remains of Innocence,,,9780062134707,8324745,/works/OL18158812W
872,"Jance, J.A.",Shoot Don't Shoot,,,9780688138219,7325116,/works/OL13665W
873,"Jance, J.A.",Sins of the Fathers,,,9780062944283,8806722,/works/OL20139795W
874,"Jance, J.A.",Skeleton Canyon,,,9780380724338,6902676,/works/OL13666W
875,"Jance, J.A.",Taking The Fifth,,,9780786273041,1472624,/works/OL274710W
876,"Jance, J.A.",Tombstone Courage,,,9780380765461,6633457,/works/OL13667W
877,"Jance, J.A.",Trial by Fire,,,9781847394057,12622808,/works/OL13655W
878,"Jance, J.A.",Trial by Fury,,,9780380751389,235623,/works/OL14932661W
879,"Jance, J.A.",Unfinished Business,,,9781982131111,12414085,/works/OL25443690W
880,"Jance, J.A.",Until Proven Guilty,,,9780380896387,6980929,/works/OL13668W
881,"Jance, J.A.",Web of Evil,,,9781416544272,760424,/works/OL13656W
882,"Johansen, Iris",Close Your Eyes,E adj (Kendra),,9781250887214,9037184,/works/OL20369856W
883,"Johansen, Iris",Dark Summer,,,9780739327555,14846317,/works/OL115366W
884,"Johansen, Iris",Deadlock,E adj (Garret),,9780312368111,6794267,/works/OL115388W
885,"Johansen, Iris",Fatal Tide,,,9780553584394,6500582,/works/OL115408W
886,"Johansen, Iris",Firestorm,,,9780553586497,6501157,/works/OL115400W
887,"Johansen, Iris",Killer Dreams,,,9780553803440,6521471,/works/OL115413W
888,"Johansen, Iris",Live To See Tomorrow,E adj (Catherine),,9781250020048,8083016,/works/OL17799223W
889,"Johansen, Iris",Long After Midnight,,,9780783820408,8032502,/works/OL115410W
890,"Johansen, Iris","Naked Eye, The",E adj (Kendra),,9781250878014,8895470,/works/OL20240761W
891,"Johansen, Iris",No One to Trust,E adj Galen,,9780553802450,374077,/works/OL115401W
892,"Johansen, Iris",On the Run,,,9780553803433,6547573,/works/OL115402W
893,"Johansen, Iris",Pandora's Daughter,E adj (Meghan),,9780312368050,4993945,/works/OL115412W
894,"Johansen, Iris","Perfect Witness, The",,,9781250020062,8452303,/works/OL19339685W
895,"Johansen, Iris",Reap the Wind,,,9780553586121,6821702,/works/OL115375W
897,"Johansen, Iris",Sight Unseen,E adj (Kendra),,9781250020529,14828698,/works/OL19978245W
898,"Johansen, Iris",Storm Cycle,,,9780312368036,6278820,/works/OL115379W
899,"Johansen, Iris","Treasure, The",,,9780553807318,6757519,/works/OL115384W
900,"Johansen, Iris","Ugly Duckling, The",,,9780553097146,9833540,/works/OL115405W
901,"Johansen, Iris",Your Next Breath,E adj (Catherine),,9781410477316,9693704,/works/OL20007363W
902,"Johansen, Iris",What Doesn't Kill You,E adj (Catherine),,9780312651299,10191193,/works/OL20871321W
903,"Johansen, Iris","Face of Deception, The",Eve Duncan Series,1,9780553106237,368098,/works/OL115399W
904,"Johansen, Iris","Killing Game, The",Eve Duncan Series,2,9780553106244,368099,/works/OL115409W
905,"Johansen, Iris","Search, The",Eve Duncan Series,3,9780553589542,373519,/works/OL115414W
906,"Johansen, Iris",Body of Lies,Eve Duncan Series,4,9780375431586,227149,/works/OL115397W
907,"Johansen, Iris",Dead Aim,Eve Duncan Series,4.5,9780553584387,6483044,/works/OL115407W
908,"Johansen, Iris",Blind Alley,Eve Duncan Series,5,9780553586503,6383834,/works/OL115396W
909,"Johansen, Iris",Countdown,Eve Duncan Series,6,9780553803426,374144,/works/OL115398W
910,"Johansen, Iris",Stalemate,Eve Duncan Series,7,9780553803457,10653805,/works/OL115403W
911,"Johansen, Iris",Quicksand,Eve Duncan Series,8,9780312368067,2370908,/works/OL115415W
912,"Johansen, Iris",Blood Game,Eve Duncan Series,9,9781410419927,10418555,/works/OL115364W
913,"Johansen, Iris",Eight Days To Live,Eve Duncan Series,10,9781410425249,7957500,/works/OL14911094W
914,"Johansen, Iris",Chasing The Night,Eve Duncan Series,11,9781441885456,9124207,/works/OL20369661W
915,"Johansen, Iris",Eve,Eve Duncan Series,12,9781429920162,12071926,/works/OL25356814W
916,"Johansen, Iris",Quinn,Eve Duncan Series,13,9781250797469,12712015,/works/OL25450387W
917,"Johansen, Iris",Bonnie,Eve Duncan Series,14,9781250797490,11526979,/works/OL24772791W
918,"Johansen, Iris",Sleep No More,Eve Duncan Series,15,9780312651244,10671485,/works/OL16714783W
919,"Johansen, Iris",Taking Eve,Eve Duncan Series,16,9781250019981,8064969,/works/OL17786052W
920,"Johansen, Iris",Silencing Eve,Eve Duncan Series,18,9781410462459,8049198,/works/OL17766231W
921,"Johansen, Iris",Shadow Play,Eve Duncan Series,19,9781250020109,10335628,/works/OL20005810W
922,"Johansen, Iris",Hideaway,Eve Duncan Series,20,9781466887206,11647256,/works/OL24831492W
923,"Johansen, Iris",Night and Day,Eve Duncan Series,21,9781250075833,14827902,/works/OL17903619W
924,"Johansen, Iris",Mind Game,Eve Duncan Series,22,9781250075925,10255471,/works/OL20910833W
925,"Johansen, Iris",Shattered Mirror,Eve Duncan Series,23,9781250075864,10034193,/works/OL19736210W
926,"Kava, Alex","Perfect Evil, A",Maggie O'Dell,2,9781551668246,8289975,/works/OL5734046W
927,"Kava, Alex",At the Stroke of Madness,Maggie O'Dell,4,9780778325987,11591669,/works/OL21406592W
928,"Kellerman, Faye","Beast, The",,,9780062121769,15104985,/works/OL17301573W
929,"Kellerman, Faye",Bone Box,,,9780008148867,10173182,/works/OL18019261W
930,"Kellerman, Faye","Burnt House, The",,,9780007243228,10126527,/works/OL462986W
931,"Kellerman, Faye","Forgotten, The",,,9780739419205,10756344,/works/OL462939W
932,"Kellerman, Faye",Grievous Sin,,,9780449148396,290202,/works/OL462950W
933,"Kellerman, Faye",Gun Games,,,9780007459964,10555362,/works/OL16593146W
934,"Kellerman, Faye",Hangman,,,9780062072436,7710963,/works/OL17431440W
935,"Kellerman, Faye",Jupiter's Bones,,,9780747259220,11419931,/works/OL462952W
936,"Kellerman, Faye",Justice,,,9780688046132,15102827,/works/OL462941W
938,"Kellerman, Faye",Killing Season,,,9780062465931,8367866,/works/OL18821028W
939,"Kellerman, Faye",Milk and Honey,,,9780449147283,4635575,/works/OL462934W
940,"Kellerman, Faye","Mercedes Coffin, The",,,9780061227370,6304960,/works/OL462957W
941,"Kellerman, Faye",Moon Music,,,9780688143695,431432,/works/OL462946W
943,"Kellerman, Faye",Prayers for the Dead,,,9780747252313,10608562,/works/OL462965W
944,"Kellerman, Faye","Ritual Bath, The",,,9780380732661,6930311,/works/OL462938W
945,"Kellerman, Faye",Stalker,,,9782020486538,15068523,/works/OL462990W
946,"Kellerman, Faye",Stone Kiss,,,9780747268833,15069674,/works/OL462940W
947,"Kellerman, Faye",Straight into Darkness,,,9780747268826,10402825,/works/OL462980W
948,"Kellerman, Faye",Street Dreams,,,9780446614047,6941537,/works/OL462981W
949,"Kellerman, Faye","Theory of Death, The",,,9780062270214,8367648,/works/OL17357360W
950,"Kellerman, Faye",Walking Shadows,,,9780008148898,14048616,/works/OL19746470W
951,"Kellerman, Jonathan & Faye",Capital Crimes,,,9780375435379,15105125,/works/OL14921321W
952,"Kellerman, Jonathan & Jesse","Golem of Hollywood, The",,,9781410473295,12493426,/works/OL19992325W
953,"Kellerman, Jonathan & Jesse","Measure of Darkness, A",,,9780399594632,13173187,/works/OL19742734W
954,"Kellerman, Jesse",Potboiler,,,9780399159039,7379853,/works/OL16490055W
955,"Kellerman, Jonathan",Bad love,,,9780553089196,14577453,/works/OL12724W
956,"Kellerman, Jonathan",Billy Straight,,,9780375704222,228545,/works/OL12731W
957,"Kellerman, Jonathan",Blood Test,,,9780689116346,4146053,/works/OL12720W
958,"Kellerman, Jonathan",Bones,,,9780345495136,6999802,/works/OL12676W
959,"Kellerman, Jonathan",Breakdown,,,9780345541406,8790291,/works/OL20016053W
960,"Kellerman, Jonathan",Clinic,,,9780553089226,7020418,/works/OL12702W
961,"Kellerman, Jonathan","Cold Heart, A",,,9780345452559,210604,/works/OL12703W
962,"Kellerman, Jonathan",Compulsion,,,9780375432408,8322397,/works/OL12704W
963,"Kellerman, Jonathan","Conspiracy Club, The",,,9780345452573,210606,/works/OL12713W
964,"Kellerman, Jonathan",Deception,,,9780345505675,14577446,/works/OL14921260W
965,"Kellerman, Jonathan",Devil's Waltz,,,9780553092059,3998220,/works/OL12721W
966,"Kellerman, Jonathan",Dr. Death,,,9780679459613,419238,/works/OL12719W
967,"Kellerman, Jonathan",Flesh and Blood,,,9780679459620,419239,/works/OL12714W
968,"Kellerman, Jonathan",Gone,,,9780345452610,7030050,/works/OL12728W
969,"Kellerman, Jonathan",Guilt,,,9780739369142,9045390,/works/OL20377780W
970,"Kellerman, Jonathan",Heartbreak Hotel,,,9781683312628,,/works/OL35361085W
971,"Kellerman, Jonathan",Monster,,,9780345413871,6541153,/works/OL12729W
972,"Kellerman, Jonathan",Motive,,,9780345541376,7323484,/works/OL17082313W
973,"Kellerman, Jonathan","Murder Book, The",,,9780345413901,6730764,/works/OL12715W
974,"Kellerman, Jonathan","Murderer's Daughter, The",,,9781472206602,10110982,/works/OL20003813W
975,"Kellerman, Jonathan","Museum of Desire, The",,,9780593172087,9263533,/works/OL20642893W
976,"Kellerman, Jonathan",Mystery,,,9780345505699,6678929,/works/OL15650248W
977,"Kellerman, Jonathan",Obsession,,,9780345452634,6630411,/works/OL12699W
978,"Kellerman, Jonathan",Over the Edge,,,9780689116353,9748212,/works/OL12705W
979,"Kellerman, Jonathan",Private Eyes,,,9780755342907,14682608,/works/OL26292052W
980,"Kellerman, Jonathan",Rage,,,9780375434815,4246455,/works/OL12717W
981,"Kellerman, Jonathan",Self Defense,,,9780553840025,13539042,/works/OL34789149W
982,"Kellerman, Jonathan",Serpentine,,,9780593395578,10716042,/works/OL21926629W
983,"Kellerman, Jonathan",Silent Partner,,,9780553053708,7251900,/works/OL12725W
984,"Kellerman, Jonathan",Survival of the Fittest,,,9780553840179,11020348,/works/OL12727W
985,"Kellerman, Jonathan",Time Bomb,,,9780553057966,14577450,/works/OL12686W
986,"Kellerman, Jonathan",True Detectives,,,9780345495143,7004216,/works/OL12687W
987,"Kellerman, Jonathan",Twisted,,,9780375432392,8064604,/works/OL12730W
988,"Kellerman, Jonathan",Victims,,,9780345505712,14653522,/works/OL16308094W
989,"Kellerman, Jonathan","Web, The",,,9780553572278,6574734,/works/OL12726W
990,"Kellerman, Jonathan","Wedding Guest, The",,,9780525618492,8807099,/works/OL20153347W
991,"Kepnes, Caroline",You,,1,9781471174025,14847580,/works/OL20168339W
992,"Kepnes, Caroline",Hidden Bodies,,2,9781471137334,14824546,/works/OL20005800W
993,"King, Stephen",1963-11-22 00:00:00,,,9781451627282,14652974,/works/OL16002468W
994,"King, Stephen",Bag of Bones,,,9780340729441,14653587,/works/OL81609W
995,"King, Stephen",Bazaar of Bad Dreams,,,9781501111679,12018442,/works/OL17823750W
996,"King, Stephen",Billy Summers,,,9781668010129,14655698,/works/OL24229351W
997,"King, Stephen",Black House,,,9780345441034,14651308,/works/OL81596W
998,"King, Stephen",Blaze,,,9780739484630,14653809,/works/OL2794739W
999,"King, Stephen",Carrie,,,9780340922842,14653022,/works/OL81626W
1000,"King, Stephen",Cell,,,9781416524519,14651577,/works/OL81597W
1001,"King, Stephen","Dark Half, The",,,9780451167316,14651989,/works/OL81620W
1002,"King, Stephen",Desperation,,,9781101192740,14657069,/works/OL81611W
1003,"King, Stephen",Doctor Sleep (HB+pb),,,9781476727653,14652972,/works/OL16806877W
1004,"King, Stephen",Dreamcatcher,,,9780743216449,14652061,/works/OL81598W
1005,"King, Stephen",Duma Key,,,9781416552512,14651341,/works/OL149119W
1006,"King, Stephen",Elevation,,,9781982102319,12376066,/works/OL18021898W
1007,"King, Stephen",Everything's Eventual,,,9781402522147,13449555,/works/OL19778882W
1008,"King, Stephen",Firestarter,,,9780451150318,14651724,/works/OL81623W
1009,"King, Stephen",Four Past Midnight,,,9780451170385,14651610,/works/OL81606W
1010,"King, Stephen",From a Buick 8,,,9780340874592,14654641,/works/OL81586W
1011,"King, Stephen","Full Dark, No Stars",,,9781439192566,14653575,/works/OL15374110W
1012,"King, Stephen","Girl Who Loved Tom Gordon, The",,,9780613237178,14656020,/works/OL81612W
1013,"King, Stephen",Gwendy's Button Box,,,9781587676109,15128611,/works/OL18092161W
1014,"King, Stephen","Green Mile, The",,,9789024534067,14657063,/works/OL81629W
1015,"King, Stephen","Green Mile, The; Part 1",,,9789024534067,14657063,/works/OL81629W
1016,"King, Stephen",Hearts in Atlantis,,,9788378396697,14657183,/works/OL81624W
1017,"King, Stephen",If it Bleeds,,,9781982138004,14655206,/works/OL20663157W
1018,"King, Stephen",Insomnia,,,9781501144226,14653773,/works/OL81603W
1019,"King, Stephen","Institute, The",,,9781982110567,14652742,/works/OL20126932W
1021,"King, Stephen",Just After Sunset,,,9781668018101,14656503,/works/OL81588W
1022,"King, Stephen",Lisey's Story,,,9781444705614,15125740,/works/OL81589W
1023,"King, Stephen",Misery,,,9781444741292,15151485,/works/OL81634W
1024,"King, Stephen",Mr. Mercedes,,,9781471286667,14653585,/works/OL16820059W
1025,"King, Stephen",Needful Things,,,9781101137963,14656993,/works/OL81607W
1026,"King, Stephen",Nightmares and Dreamscapes,,,9780670851089,14651258,/works/OL81604W
1027,"King, Stephen","Outsider, The",,,9781473676435,14653960,/works/OL17937105W
1028,"King, Stephen",Pet Sematary,,,9780451150240,14651682,/works/OL81631W
1029,"King, Stephen",On Writing,,,9780671024253,14651544,/works/OL81601W
1032,"King, Stephen",Revival,,,9781476770383,14652892,/works/OL17200413W
